Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,Largest Property Use Type
13062,2669066,126670.0,1940,1,100,74.8,3.7,0.7,7868776.0,86661.6,37.07,,,,,6.03524216945387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3779,2652078,310000.0,1927,1,80,68.7,16.6,,,,33.36,40.761946,-73.974699,5.0,102.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
7109,3622761,52680.0,1920,1,100,123.7,4.1,,,,180.99,40.840612,-73.912796,4.0,225.0,6.169401505584112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
6800,4956899,91314.0,1999,1,95,46.4,5.3,0.3,3432859.8,34328.6,112.9,40.807151,-73.916152,1.0,2702.0,5.205653681684617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
513,2630986,447452.0,1928,1,100,84.5,15.2,0.0,325076.0,3250.8,,40.706251,-74.012952,1.0,13.0,2.8507065015037334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
5667,2831106,54489.0,1983,2,100,102.8,,,5043755.0,,,40.818234,-73.954684,9.0,219.0,5.590613776550563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
7950,3089680,59077.0,1933,1,100,84.9,3.7,0.8,3781943.0,40295.8,81.72,40.869378,-73.894391,7.0,40303.0,5.302807271820889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8863,2815526,163944.0,1954,1,100,81.5,3.8,0.7,11185083.3,121446.6,33.96,40.888713,-73.915597,8.0,309.0,6.3870476553616955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9415,3538765,116310.0,1942,1,100,57.6,2.9,0.5,5530299.9,61697.3,,40.673259,-73.946981,8.0,341.0,5.682558838204574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2914,4900734,57700.0,1930,1,95,83.6,4.2,,4627798.5,,86.47,40.762527,-73.990578,4.0,127.0,5.504518197131935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8313,5857244,64895.0,1927,1,100,84.4,6.6,0.6,3973142.2,39731.4,117.99,40.844344,-73.846415,10.0,200.0,5.351858133476067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8421,4949659,72000.0,1930,1,100,148.5,8.3,1.3,8603943.6,90686.5,8567.27,40.854793,-73.865752,11.0,22403.0,6.124683390894205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
10823,2676224,95106.0,1927,1,100,63.7,3.2,0.6,5805800.0,61842.1,63.35,40.642518,-73.973937,12.0,494.0,5.731397641689174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
14606,3895836,51000.0,1927,1,100,19.0,3.2,0.1,477600.1,4776.0,,,,,,3.2347491740244907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9531,4040675,96048.0,1930,1,100,58.0,2.7,0.5,4413201.4,48474.9,36.4,40.667452,-73.92419,8.0,359.0,5.457029057702858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
13311,4381881,174480.0,1929,10,100,9.2,2.3,0.0,67800.0,678.0,,,,,,2.624668592163159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1678,2961853,90174.0,1928,1,100,100.5,9.5,0.0,3700.0,42.7,19.55,40.749155,-73.994056,5.0,101.0,6.1721180468012395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
7710,5053052,58464.0,1939,1,100,107.6,3.9,0.1,409904.8,4150.0,,40.869473,-73.899134,8.0,26701.0,6.002157176646725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1415,3111362,55170.0,2008,1,100,63.3,14.3,0.2,752280.2,8442.5,7.9,40.741311,-74.006243,2.0,79.0,3.6888794541139363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
5958,2546297,85302.0,1922,1,100,67.9,3.3,0.6,4730299.6,52601.2,50.08,40.838824,-73.945635,12.0,247.0,5.526249434594043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2813,2669073,64757.0,1903,1,100,80.2,5.6,0.0,113268.0,1132.7,35.37,40.763701,-73.981665,5.0,137.0,5.684599655239428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11903,4371551,72360.0,1928,1,100,58.7,2.5,0.5,4066839.1,43937.0,62.96,40.577158,-73.960496,13.0,36002.0,5.421861552639491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12449,5866107,480000.0,1947,1,100,4.8,1.4,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
5779,4393104,59196.0,1915,1,100,101.2,3.3,0.0,157236.7,1572.4,3.62,40.822848,-73.947552,9.0,227.0,5.982171500196389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2282,3278401,71250.0,1910,1,100,60.2,17.0,0.0,76041.2,791.4,,40.746786,-73.984651,5.0,74.0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hotel
10912,3520583,105840.0,1931,1,100,124.0,2.8,1.2,13936100.1,150324.7,97.66,40.618485,-73.992673,11.0,252.0,6.606920419952056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3156,2670854,409295.0,1991,1,100,135.2,9.2,,,,,40.770514,-73.987555,7.0,147.0,7.625058342753153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8404,2769885,73610.0,1936,1,100,97.2,3.1,0.0,266201.0,2662.0,168.63,40.855187,-73.869698,11.0,22401.0,6.358188826899716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
6079,4931401,76212.0,1920,0,90,70.4,0.0,0.8,5358200.1,59766.9,,40.852518,-73.931797,12.0,271.0,5.651084685655752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
5339,4356256,632707.0,1989,1,90,94.3,7.8,,12366673.4,,52.21,40.800752,-73.958651,10.0,19702.0,6.487531799898427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2599,4939800,189616.0,1931,1,100,98.7,7.4,0.1,972420.5,9872.6,70.03,40.737318,-73.981308,6.0,64.0,3.9435216724875173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
13050,4410722,90000.0,1939,1,100,49.3,3.5,,,,55.13,,,,,5.521060837840906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3341,5833778,106521.0,1927,1,100,38.0,10.5,0.0,61700.0,637.0,45.8,40.783298,-73.978204,7.0,165.0,1.1939224684724346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1369,2702143,133244.0,1987,1,100,83.8,10.6,0.5,5024659.3,55085.6,42.0,40.738915,-74.000559,2.0,77.0,5.586874056410478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
6044,4367204,59449.0,1939,1,100,147.3,4.0,0.0,219863.3,2241.0,50.04,40.851736,-73.927858,12.0,267.0,6.380800273286263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
7144,2884858,76650.0,1927,1,100,22.4,4.9,0.1,391530.3,3915.3,,40.840814,-73.915062,4.0,223.0,3.0349529867072724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8852,2669104,64520.0,1954,1,100,91.2,4.4,0.8,4888712.0,53487.1,33.12,40.889607,-73.911082,8.0,30701.0,5.5595271186687025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8924,4409002,89050.0,1902,1,100,68.2,4.7,0.6,6361351.5,68110.7,,40.699803,-73.984081,2.0,23.0,5.822749993720244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12393,2808766,159996.0,1958,1,100,61.1,2.6,0.6,7035264.5,79039.6,2.0,,,,,5.923453336491439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-Refrigerated Warehouse
9542,3072438,106392.0,1928,1,100,86.4,4.4,0.7,6792949.0,72416.0,121.45,40.664552,-73.935194,9.0,355.0,6.031886461606898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11189,2842013,52542.0,1960,1,100,107.7,4.0,1.0,4891200.1,52229.2,67.9,40.599708,-73.994706,11.0,296.0,5.559912104236499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2300,4196094,233484.0,1925,1,95,66.6,10.3,0.0,1743.5,20.3,13.55,40.747515,-73.982763,5.0,74.0,6.377576926700331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
12095,4412062,54986.0,1936,1,100,57.3,3.3,0.5,2630977.6,29347.9,42.08,,,,,4.939497266262916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8978,2686404,89013.0,1895,1,70,89.2,17.2,0.3,2687879.0,26878.8,59.52,40.690019,-73.986701,2.0,37.0,4.9614450499054845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
2849,5780490,167110.0,1925,1,90,79.8,11.9,0.2,3969316.6,39941.0,,40.75818,-73.989922,4.0,121.0,6.163104255555076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
8739,5857884,87510.0,1929,1,100,108.1,5.5,0.0,420258.1,4256.0,95.4,40.880352,-73.904318,8.0,287.0,6.357148785204302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
5848,3103486,76138.0,1930,1,100,106.7,6.7,0.1,613694.6,6314.8,162.68,40.831069,-73.949421,9.0,237.0,6.091762268423346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
4294,2669817,156823.0,1960,1,100,149.4,15.1,,,,,40.763097,-73.967562,8.0,11402.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
9681,3577094,145336.0,1965,1,100,81.4,,,2961907.3,,99.47,40.67911,-73.940058,3.0,271.0,6.5275192249197485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
5037,2806369,71000.0,1940,1,100,59.5,4.6,0.1,960683.0,9606.8,35.56,40.777608,-73.945096,8.0,152.0,5.349010480863555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11046,4926087,78000.0,1927,1,100,92.2,3.4,0.0,9600.0,96.0,66.6,40.632037,-74.030487,10.0,66.0,6.155282632337377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1978,5055947,60798.0,1907,1,100,61.8,11.5,,,,10.89,40.740737,-73.99166,5.0,54.0,4.628886712605407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
7554,4842726,54360.0,1922,1,100,108.5,6.6,0.9,4881700.3,52467.7,,40.852706,-73.903389,5.0,23501.0,5.5579856925446185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
5232,4885889,716400.0,1947,5,95,156.8,5.5,1.3,87083104.6,949153.5,,40.813058,-73.937387,11.0,210.0,8.612048722428916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2871,2632856,90000.0,1929,1,100,91.7,13.6,0.0,6069.7,71.0,17.66,40.764004,-73.986264,4.0,133.0,5.8206762261277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
11337,3114787,64782.0,1962,1,100,90.1,5.1,0.7,4994400.0,52585.5,59.24,40.626702,-73.962617,14.0,530.0,5.637286483367837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
10632,4411929,90289.0,1958,1,100,90.9,3.6,0.9,7061499.7,76961.3,,40.645513,-73.96332,14.0,512.0,5.927192657087842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12480,4414082,55500.0,1932,1,100,93.9,5.6,0.8,4123800.3,44504.3,85.51,,,,,5.389071729816501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3012,2667591,197400.0,1930,1,100,64.4,13.3,0.0,204523.0,2079.4,,40.770615,-73.983747,7.0,145.0,2.388762789235098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9886,5219709,246069.0,2012,1,100,57.9,7.5,0.3,8050599.8,87892.3,,40.718339,-73.961718,1.0,555.0,6.05818817915089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8209,4039199,151155.0,1963,1,100,93.9,6.4,,,,68.75,40.827716,-73.856386,9.0,4001.0,6.463497366154817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
14372,4940359,82000.0,2001,1,100,87.8,8.0,0.6,4950168.6,52584.5,66.69,,,,,5.571773731735836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12115,4896893,66216.0,1926,4,95,87.0,6.9,0.6,3400399.9,36777.1,55.08,,,,,5.46763811116474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
4453,2673415,206504.0,1967,1,100,105.4,9.7,0.6,12462374.8,124623.7,,40.769849,-73.960518,8.0,126.0,6.7339969528486705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1692,2953242,133948.0,1935,1,100,52.3,8.3,0.0,103.0,1.0,0.17,40.75224,-73.99154,5.0,109.0,5.382198850528739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
12876,4039524,235000.0,1965,1,100,86.6,5.7,0.6,13274299.9,140915.1,,,,,,6.8531934909894545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2572,5832662,57834.0,1929,1,100,63.4,0.8,0.7,3850599.9,42615.1,54.41,40.746205,-73.977173,6.0,78.0,5.320567975482857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11506,3498605,421800.0,1963,2,100,79.5,4.5,0.7,26748800.8,287773.1,,40.589563,-73.990887,13.0,314.0,7.258975372237906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12680,4413441,53268.0,1938,1,95,61.8,3.3,0.6,2680642.2,29407.6,37.07,,,,,4.958639998977875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9806,4897273,57460.0,1936,1,95,75.3,4.0,0.7,3549799.9,39133.3,47.92,40.687225,-73.974395,2.0,181.0,5.2390980068880655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8245,2884654,78871.0,1964,1,100,18.8,2.7,0.1,763963.3,7970.5,,40.834476,-73.872254,9.0,64.0,3.703768066607687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
517,5820492,335184.0,1917,1,100,76.9,21.3,,,,,40.707113,-74.012234,1.0,13.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
7247,4926026,54000.0,1932,1,100,84.1,3.3,0.8,3920573.8,41956.5,,40.852685,-73.917891,5.0,20502.0,5.338499156180869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11390,2809250,56892.0,1938,1,100,76.8,2.4,0.8,4540200.4,50483.3,53.22,40.613726,-73.958266,14.0,544.0,5.485626464853031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11358,2669071,100610.0,1929,1,100,86.0,3.4,0.8,7483489.8,79966.3,,40.622091,-73.955718,14.0,760.0,5.985194934094387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
